oso,1,animal,bear,0.6641068811904051
perro,1,animal,dog,0.7403703778828016
gato,1,animal,cat,0.6641068811904051
mono,1,animal,monkey,0.6641068811904051
boca,1,body,mouth,0.6641068811904051
cama,1,item,bed,0.6641068811904051
taza,1,item,cup,0.7436708734014473
luz,1,item,light,0.6641068811904051
mesa,1,item,table,0.6641068811904051
risa,1,overt,laugh,0.6641068811904051
ba?o,1,overt,bath,0.6641068811904051
danza,1,overt,dance,0.6641068811904051
comer,1,overt,eat,0.6641068811904051
dar,1,covert,give,0.6641068811904051
ir,1,covert,go,0.6641068811904051
beso,1,overt,kiss,0.6641068811904051
malo,1,value,bad,0.8097863439969388
grande,1,size,big,0.6641068811904051
poco,1,size,little,0.6641068811904051
fr?o,1,value,cold,0.8097863439969388
seco,1,value,dry,0.8097863439969388
bueno,1,value,good,0.8097863439969388
este,1,other,this,0.6641068811904051
que,1,other,that,0.6641068811904051
m?s,1,other,more,0.6641068811904051
qu?,1,question,what,0.6641068811904051
donde,1,question,where,0.6641068811904051
me,1,other,me,0.6641068811904051
en,1,other,in,0.6641068811904051
no,1,other,no,0.6641068811904051
s?,1,other,yes,0.6641068811904051
en,1,other,on,0.6641068811904051
manzana,2,food,apple,0.5348837209302325
bebida,2,food,drink,0.5348837209302325
brazo,2,body,arm,0.6330275229357797
cabeza,2,body,head,0.5348837209302325
puerta,2,item,door,0.5348837209302325
robot,2,item,robot,0.627906976744186
abrazo,2,overt,hug,0.6330275229357797
azul,2,color,blue,0.95
sucio,2,value,dirty,0.95
limpio,2,value,clean,0.95
feliz,2,value,happy,0.8009950248756219
pesado,2,value,heavy,0.7212543554006967
cuando,2,question,when,0.5348837209302325
m?o,2,other,mine,0.5348837209302325
fuera,2,other,out,0.5348837209302325
p?jaro,3,animal,bird,0.7095133920652752
galleta,3,food,cookie,0.6195307054905909
galleta,3,food,cracker,0.6195307054905909
botella,3,item,bottle,0.6195307054905909
silla,3,item,chair,0.6195307054905909
oreja,3,body,ear,0.6195307054905909
vientre,3,body,belly,0.6195307054905909
computador,3,item,computer,0.7187242644306358
tableta,3,item,tablet,0.6195307054905909
abajo,3,covert,down,0.7095133920652752
arriba,3,covert,up,0.6195307054905909
aplaudir,3,overt,clap,0.6195307054905909
llegar,3,covert,get,0.6195307054905909
caliente,3,value,hot,0.8710869142523818
rojo,3,color,red,0.95
por qu?,3,question,why,0.6195307054905909
apagado,3,other,off,0.6195307054905909
