azul,2,color,blue,0.6195307054905909
roja,3,color,red,0.8260060573089198
pelota,2,item,ball,0.8628674864240684
limpia,2,adjective,clean,0.95
sucia,2,adjective,dirty,0.95
blusa,1,item,shirt,0.95
sombrero,2,item,hat,0.8628674864240684
armario,3,furniture,closet,0.8260060573089198
maleta,2,furniture,suitcase,0.6195307054905909
pequeno,3,adjective,little,0.9483061341289301
grande,1,adjective,big,0.8277471718743429
mono,1,animal,monkey,0.6033123419447611
bananas,1,food,bananas,0.6033123419447611
oso,1,animal,bear,0.6033123419447611
pajaro,3,animal,bird,0.8260060573089198
tigre,1,animal,tiger,0.6033123419447611
jirafa,2,animal,giraffe,0.6195307054905909
jaula,3,item,cage,0.95
elefante,1,animal,elephant,0.6033123419447611
mesa,1,furniture,table,0.8369464139675777
canasta de picnic,2,furniture,picnic basket,0.7095133920652752
leche,2,food,milk,0.6195307054905909
bebida,2,food,drink,0.6195307054905909
fresa,2,food,strawberry,0.8628674864240684
pollo,3,food,chicken,0.8260060573089198
sopa,1,food,soup,0.6033123419447611
pescado,3,food,fish,0.8260060573089198
pan,1,food,bread,0.6033123419447611
manzana,2,food,apple,0.6195307054905909
taza,1,item,cup,0.8369464139675777
galleta,3,food,cookie,0.8260060573089198
arbol,2,item,tree,0.8628674864240684
verde,2,color,green,0.6195307054905909
amarilla,3,color,yellow,0.8260060573089198
rosa,1,color,pink,0.8369464139675777
mariposa,3,animal,butterfly,0.95
oruga,2,animal,caterpillar,0.6195307054905909
ardilla,3,animal,squirrel,0.8260060573089198
pato,1,animal,duck,0.6033123419447611
flor,1,item,flower,0.8369464139675777
gato,1,animal,cat,0.6033123419447611
perro,2,animal,dog,0.6195307054905909
cama,1,furniture,bed,0.6033123419447611
ventana,2,furniture,window,0.6195307054905909
lampara,2,furniture,lamp,0.7095133920652752
sofa,1,furniture,couch,0.6033123419447611
caja,2,item,box,0.8628674864240684
silla,3,furniture,chair,0.8260060573089198
bano,1,furniture,tub,0.6033123419447611
lavamanos,3,furniture,sink,0.8260060573089198
cesto de ropa,2,furniture,laundry basket,0.6195307054905909
jabon,2,item,soap,0.8628674864240684
champu,1,item,shampoo,0.8827948841798274
toalla,3,item,towel,0.95
pierna,2,body part,leg,0.7095133920652752
cara,1,body part,face,0.6033123419447611
oreja,3,body part,ear,0.8260060573089198
cabeza,2,body part,head,0.6195307054905909
calo,1,body part,tail,0.6033123419447611
globos,1,item,balloons,0.8369464139675777
torta,1,food,cake,0.6033123419447611
magdalena,3,food,cupcake,0.8260060573089198
regalo,2,item,present,0.8628674864240684
feliz,2,emotion,happy,0.7095133920652752
triste,2,emotion,sad,0.6195307054905909
amigos,2,item,friends,0.8628674864240684
