oso,1,animal,bear,0.6945359934920892
perro,1,animal,dog,0.7663216564143337
gato,1,animal,cat,0.6945359934920892
mono,1,animal,monkey,0.6945359934920892
boca,1,body,mouth,0.6945359934920892
cama,1,item,bed,0.6945359934920892
taza,1,item,cup,0.9133590768913072
luz,1,item,light,0.6945359934920892
mesa,1,item,table,0.6945359934920892
risa,1,overt,laugh,0.6945359934920892
ba?o,1,overt,bath,0.6945359934920892
danza,1,overt,dance,0.6945359934920892
comer,1,overt,eat,0.6945359934920892
dar,1,covert,give,0.6945359934920892
ir,1,covert,go,0.6945359934920892
beso,1,overt,kiss,0.6945359934920892
malo,1,value,bad,0.6945359934920894
grande,1,size,big,0.6945359934920892
poco,1,size,little,0.6945359934920892
fr?o,1,value,cold,0.6945359934920894
seco,1,value,dry,0.6945359934920894
bueno,1,value,good,0.6945359934920894
este,1,other,this,0.6945359934920892
que,1,other,that,0.6945359934920892
m?s,1,other,more,0.6945359934920892
qu?,1,question,what,0.6945359934920892
donde,1,question,where,0.6945359934920892
me,1,other,me,0.6945359934920892
en,1,other,in,0.6945359934920892
no,1,other,no,0.6945359934920892
s?,1,other,yes,0.6945359934920892
en,1,other,on,0.6945359934920892
manzana,2,food,apple,0.5348837209302325
bebida,2,food,drink,0.5348837209302325
brazo,2,body,arm,0.8534127347686669
cabeza,2,body,head,0.5348837209302325
puerta,2,item,door,0.5348837209302325
robot,2,item,robot,0.627906976744186
abrazo,2,overt,hug,0.8534127347686669
azul,2,color,blue,0.95
sucio,2,value,dirty,0.7848837209302325
limpio,2,value,clean,0.95
feliz,2,value,happy,0.641434262948207
pesado,2,value,heavy,0.5348837209302323
cuando,2,question,when,0.5348837209302325
m?o,2,other,mine,0.5348837209302325
fuera,2,other,out,0.5348837209302325
p?jaro,3,animal,bird,0.741837469592391
galleta,3,food,cookie,0.65702752534689
galleta,3,food,cracker,0.65702752534689
botella,3,item,bottle,0.65702752534689
silla,3,item,chair,0.65702752534689
oreja,3,body,ear,0.65702752534689
vientre,3,body,belly,0.65702752534689
computador,3,item,computer,0.7503839855551084
tableta,3,item,tablet,0.65702752534689
abajo,3,covert,down,0.741837469592391
arriba,3,covert,up,0.65702752534689
aplaudir,3,overt,clap,0.65702752534689
llegar,3,covert,get,0.65702752534689
caliente,3,value,hot,0.7634975192098807
rojo,3,color,red,0.95
por qu?,3,question,why,0.65702752534689
apagado,3,other,off,0.65702752534689
